662	21786.5996090000
663	21749.8046880000
664	21713.1718750000
665	21676.5898440000
666	21640.0156250000
667	21601.4082030000
668	21565.4589840000
669	21529.6953130000
670	21494.4218750000
671	21457.1796880000
672	21422.3457030000
673	21387.8203130000
674	21353.5761720000
675	21317.3554690000
676	21283.1230470000
677	21249.2011720000
678	21215.2929690000
679	21181.3632810000
680	21146.0761720000
681	21112.9824220000
682	21079.8593750000
683	21046.8085940000
684	21012.2070310000
685	20979.1269530000
686	20946.0351560000
687	20913.4453130000
688	20879.1992190000
689	20846.3281250000
690	20813.6074220000
691	20781.0468750000
692	20748.1523440000
693	20713.3945310000
694	20680.4765630000
695	20647.7246090000
696	20614.9140630000
697	20580.3906250000
698	20547.7128910000
699	20515.4804690000
700	20482.9531250000
701	20448.5195310000
702	20416.2812500000
703	20383.9843750000
704	20351.4277340000
705	20317.6718750000
706	20285.9199220000
707	20254.2265630000
708	20222.4394530000
709	20189.7031250000
710	20158.7441410000
711	20127.6640630000
712	20096.7421880000
713	20065.1406250000
714	20034.8671880000
715	20004.6679690000
716	19974.5937500000
717	19943.3867190000
718	19913.6015630000
719	19883.6367190000
720	19853.6289060000
721	19824.0019530000
722	19793.3476560000
723	19763.6054690000
724	19733.5019530000
725	19703.4414060000
726	19672.2480470000
727	19642.3750000000
728	19612.6171880000
729	19582.8632810000
730	19552.3867190000
731	19523.5351560000
732	19494.4570310000
733	19465.1757810000
734	19435.2382810000
735	19406.8945310000
736	19378.9160160000
737	19350.9062500000
738	19321.9726560000
739	19294.4140630000
740	19267.1718750000
741	19239.6503910000
742	19210.8164060000
743	19182.8437500000
744	19155.3769530000
745	19127.0546880000
746	19099.4257810000
747	19071.4609380000
748	19043.8886720000
749	19015.8125000000
750	18988.4453130000
751	18960.4882810000
752	18933.0937500000
753	18905.1816410000
754	18877.5429690000
755	18849.6796880000
756	18822.6972660000
757	18795.1250000000
758	18768.2578130000
759	18740.8750000000
760	18714.0644530000
761	18686.2675780000
762	18659.0175780000
763	18631.5859380000
764	18604.5585940000
765	18576.8125000000
766	18549.8984380000
767	18522.7910160000
768	18496.0742190000
769	18468.6015630000
770	18442.5078130000
771	18416.1660160000
772	18388.9960940000
773	18363.4921880000
774	18337.9765630000
775	18312.5937500000
776	18286.4570310000
777	18260.9023440000
778	18236.1308590000
779	18210.9570310000
780	18184.0703130000
781	18157.9687500000
782	18132.6132810000
783	18107.3691410000
784	18080.9140630000
785	18055.0781250000
786	18029.2851560000
787	18003.4296880000
788	17978.4921880000
789	17953.2890630000
790	17928
791	17902.4863280000
792	17878.2070310000
793	17853.9941410000
794	17829.3867190000
795	17804.2500000000
796	17779.9433590000
797	17755.5468750000
798	17730.3632810000
799	17706.1718750000
800	17682.0468750000
